,Основная отрасль,"Среднесписочная численность персонала, работающего в Москве, чел. 2021","Средняя з.п. сотрудников, работающих в Москве,  тыс.руб. 2021","Налоги, уплаченные в бюджет Москвы, тыс.руб. 2022","Налог на прибыль, тыс.руб. 2022","Налог на имущество, тыс.руб. 2022","Налог на землю, тыс.руб. 2022","НДФЛ, тыс.руб. 2022","Транспортный налог, тыс.руб. 2022",Прочие налоги 2022,Cумма затрат на оборудование тыс.руб.,Кол-во единиц,"Кадастровая стоимость имущества, тыс.руб. 2022",Кадастровая стоимость земли тыс.руб. 2022,Адм.округ Москвы,"Средн.кадастр.стоимость 
1 кв.м., руб.",Возможная площадь кв.м.,Возможная площадь недвижимости кв.м.,Прибыль тыс.руб. 2022,Аренда Земли,Аренда Здания,Площадь аренды,Цена за аренду тыс.руб.
10282,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,72698.86181999999,50,35108.85,391608.1386666667,10,14086.97,27799.316578843194,292.57374999999996,0.0,0,0,0,0.0
10283,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,72698.86181999999,50,35108.85,391608.1386666667,11,16423.1,23844.958544164423,292.57374999999996,0.0,0,0,0,0.0
10284,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,0,15492.36,25277.500565870316,292.57374999999996,0.0,0,0,0,0.0
10285,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,1,11703.22,33461.57200041242,292.57374999999996,0.0,0,0,0,0.0
10286,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,2,4111.5,95247.02387611983,292.57374999999996,0.0,0,0,0,0.0
10287,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,3,5333.94,73418.17468262986,292.57374999999996,0.0,0,0,0,0.0
10288,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,4,20532.99,19072.143836171286,292.57374999999996,0.0,0,0,0,0.0
10289,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,5,19485.33,20097.588219787227,292.57374999999996,0.0,0,0,0,0.0
10290,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,6,19961.59,19618.0834626233,292.57374999999996,0.0,0,0,0,0.0
10291,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,7,2890.51,135480.63790357643,292.57374999999996,0.0,0,0,0,0.0
10292,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,8,63274.79,6189.007322926977,292.57374999999996,0.0,0,0,0,0.0
10293,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,9,13510.37,28985.74492531786,292.57374999999996,0.0,0,0,0,0.0
10294,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,10,14086.97,27799.316578843194,292.57374999999996,0.0,0,0,0,0.0
10295,1,302.5,57.0,25959.03003,0.0,702.177,5874.12208,19324.88513,49.837,8.00882,96215.87741999999,100,35108.85,391608.1386666667,11,16423.1,23844.958544164423,292.57374999999996,0.0,0,0,0,0.0
10296,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,0,15492.36,0.0,1791.27,0.0,1,0,500,116.19270000000002
10297,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,1,11703.22,0.0,1791.27,0.0,1,0,200,35.10966
10298,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,2,4111.5,0.0,1791.27,0.0,1,0,500,30.83625
10299,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,3,5333.94,0.0,1791.27,0.0,1,0,500,40.004549999999995
10300,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,4,20532.99,0.0,1791.27,0.0,1,0,500,153.99742500000002
10301,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,5,19485.33,0.0,1791.27,0.0,1,0,1000,292.27995
10302,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,6,19961.59,0.0,1791.27,0.0,1,0,200,59.88477
10303,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,7,2890.51,0.0,1791.27,0.0,1,0,200,8.67153
10304,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,8,63274.79,0.0,1791.27,0.0,1,0,500,474.560925
10305,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,9,13510.37,0.0,1791.27,0.0,1,0,200,40.53111
10306,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,10,14086.97,0.0,1791.27,0.0,1,0,200,42.260909999999996
10307,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,33343.2918,15,214952.4,0.0,11,16423.1,0.0,1791.27,0.0,1,0,1000,246.34649999999996
10308,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,0,15492.36,0.0,1791.27,0.0,1,0,1000,232.38540000000003
10309,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,1,11703.22,0.0,1791.27,0.0,1,0,200,35.10966
10310,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,2,4111.5,0.0,1791.27,0.0,1,0,500,30.83625
10311,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,3,5333.94,0.0,1791.27,0.0,1,0,200,16.00182
10312,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,4,20532.99,0.0,1791.27,0.0,1,0,200,61.59897
10313,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,5,19485.33,0.0,1791.27,0.0,1,0,200,58.45599000000001
10314,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,6,19961.59,0.0,1791.27,0.0,1,0,1000,299.42384999999996
10315,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,7,2890.51,0.0,1791.27,0.0,1,0,500,21.678825
10316,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,8,63274.79,0.0,1791.27,0.0,1,0,1000,949.12185
10317,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,9,13510.37,0.0,1791.27,0.0,1,0,500,101.327775
10318,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,10,14086.97,0.0,1791.27,0.0,1,0,1000,211.30454999999998
10319,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,72698.86181999999,50,214952.4,0.0,11,16423.1,0.0,1791.27,0.0,1,0,1000,246.34649999999996
10320,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,0,15492.36,0.0,1791.27,0.0,1,0,1000,232.38540000000003
10321,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,1,11703.22,0.0,1791.27,0.0,1,0,1000,175.54829999999998
10322,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,2,4111.5,0.0,1791.27,0.0,1,0,200,12.3345
10323,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,3,5333.94,0.0,1791.27,0.0,1,0,500,40.004549999999995
10324,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,4,20532.99,0.0,1791.27,0.0,1,0,500,153.99742500000002
10325,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,5,19485.33,0.0,1791.27,0.0,1,0,200,58.45599000000001
10326,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,6,19961.59,0.0,1791.27,0.0,1,0,1000,299.42384999999996
10327,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,7,2890.51,0.0,1791.27,0.0,1,0,500,21.678825
10328,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,8,63274.79,0.0,1791.27,0.0,1,0,1000,949.12185
10329,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,9,13510.37,0.0,1791.27,0.0,1,0,200,40.53111
10330,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,10,14086.97,0.0,1791.27,0.0,1,0,200,42.260909999999996
10331,1,1265.0,68.0,155446.7863,0.0,4299.048,0.0,142447.6407,58.506,8641.59156,96215.87741999999,100,214952.4,0.0,11,16423.1,0.0,1791.27,0.0,1,0,1000,246.34649999999996
10332,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,0,15492.36,56371.871899009144,0.0,210800.0,0,1,500,0.0
10333,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,1,11703.22,74623.33728096484,0.0,210800.0,0,1,200,0.0
10334,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,2,4111.5,212412.33937330253,0.0,210800.0,0,1,1000,0.0
10335,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,3,5333.94,163731.3755560305,0.0,210800.0,0,1,500,0.0
10336,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,4,20532.99,42533.178720358475,0.0,210800.0,0,1,500,0.0
10337,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,5,19485.33,44820.043249631046,0.0,210800.0,0,1,1000,0.0
10338,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,6,19961.59,43750.68986655539,0.0,210800.0,0,1,1000,0.0
10339,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,7,2890.51,302138.1463248123,0.0,210800.0,0,1,200,0.0
10340,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,8,63274.79,13802.232031640617,0.0,210800.0,0,1,1000,0.0
10341,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,9,13510.37,64641.703619762695,0.0,210800.0,0,1,1000,0.0
10342,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,10,14086.97,61995.82545666907,0.0,210800.0,0,1,500,0.0
10343,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,33343.2918,15,0.0,873333.3333333334,11,16423.1,53177.1305863895,0.0,210800.0,0,1,500,0.0
10344,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,0,15492.36,56371.871899009144,0.0,210800.0,0,1,1000,0.0
10345,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,1,11703.22,74623.33728096484,0.0,210800.0,0,1,1000,0.0
10346,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,2,4111.5,212412.33937330253,0.0,210800.0,0,1,1000,0.0
10347,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,3,5333.94,163731.3755560305,0.0,210800.0,0,1,200,0.0
10348,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,4,20532.99,42533.178720358475,0.0,210800.0,0,1,500,0.0
10349,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,5,19485.33,44820.043249631046,0.0,210800.0,0,1,200,0.0
10350,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,6,19961.59,43750.68986655539,0.0,210800.0,0,1,500,0.0
10351,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,7,2890.51,302138.1463248123,0.0,210800.0,0,1,1000,0.0
10352,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,8,63274.79,13802.232031640617,0.0,210800.0,0,1,500,0.0
10353,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,9,13510.37,64641.703619762695,0.0,210800.0,0,1,200,0.0
10354,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,10,14086.97,61995.82545666907,0.0,210800.0,0,1,200,0.0
10355,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,72698.86181999999,50,0.0,873333.3333333334,11,16423.1,53177.1305863895,0.0,210800.0,0,1,200,0.0
10356,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,0,15492.36,56371.871899009144,0.0,210800.0,0,1,500,0.0
10357,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,1,11703.22,74623.33728096484,0.0,210800.0,0,1,200,0.0
10358,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,2,4111.5,212412.33937330253,0.0,210800.0,0,1,200,0.0
10359,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,3,5333.94,163731.3755560305,0.0,210800.0,0,1,500,0.0
10360,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,4,20532.99,42533.178720358475,0.0,210800.0,0,1,1000,0.0
10361,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,5,19485.33,44820.043249631046,0.0,210800.0,0,1,200,0.0
10362,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,6,19961.59,43750.68986655539,0.0,210800.0,0,1,500,0.0
10363,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,7,2890.51,302138.1463248123,0.0,210800.0,0,1,1000,0.0
10364,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,8,63274.79,13802.232031640617,0.0,210800.0,0,1,1000,0.0
10365,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,9,13510.37,64641.703619762695,0.0,210800.0,0,1,500,0.0
10366,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,10,14086.97,61995.82545666907,0.0,210800.0,0,1,500,0.0
10367,1,1011.24991,100.47399,138302.0053,42160.0,0.0,13100.0,124862.0168,182.0,27.07647,96215.87741999999,100,0.0,873333.3333333334,11,16423.1,53177.1305863895,0.0,210800.0,0,1,500,0.0
10368,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,0,15492.36,0.0,3744.5425041666667,0.0,1,0,500,116.19270000000002
10369,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,1,11703.22,0.0,3744.5425041666667,0.0,1,0,1000,175.54829999999998
10370,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,2,4111.5,0.0,3744.5425041666667,0.0,1,0,1000,61.6725
10371,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,3,5333.94,0.0,3744.5425041666667,0.0,1,0,1000,80.00909999999999
10372,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,4,20532.99,0.0,3744.5425041666667,0.0,1,0,1000,307.99485000000004
10373,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,5,19485.33,0.0,3744.5425041666667,0.0,1,0,500,146.139975
10374,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,6,19961.59,0.0,3744.5425041666667,0.0,1,0,200,59.88477
10375,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,7,2890.51,0.0,3744.5425041666667,0.0,1,0,200,8.67153
10376,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,8,63274.79,0.0,3744.5425041666667,0.0,1,0,200,189.82437
10377,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,9,13510.37,0.0,3744.5425041666667,0.0,1,0,1000,202.65555
10378,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,10,14086.97,0.0,3744.5425041666667,0.0,1,0,200,42.260909999999996
10379,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,33343.2918,15,449345.1005,0.0,11,16423.1,0.0,3744.5425041666667,0.0,1,0,1000,246.34649999999996
10380,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,0,15492.36,0.0,3744.5425041666667,0.0,1,0,200,46.47708
10381,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,1,11703.22,0.0,3744.5425041666667,0.0,1,0,500,87.77414999999999
10382,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,2,4111.5,0.0,3744.5425041666667,0.0,1,0,500,30.83625
10383,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,3,5333.94,0.0,3744.5425041666667,0.0,1,0,500,40.004549999999995
10384,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,4,20532.99,0.0,3744.5425041666667,0.0,1,0,200,61.59897
10385,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,5,19485.33,0.0,3744.5425041666667,0.0,1,0,200,58.45599000000001
10386,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,6,19961.59,0.0,3744.5425041666667,0.0,1,0,200,59.88477
10387,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,7,2890.51,0.0,3744.5425041666667,0.0,1,0,1000,43.35765
10388,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,8,63274.79,0.0,3744.5425041666667,0.0,1,0,200,189.82437
10389,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,9,13510.37,0.0,3744.5425041666667,0.0,1,0,200,40.53111
10390,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,10,14086.97,0.0,3744.5425041666667,0.0,1,0,200,42.260909999999996
10391,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,72698.86181999999,50,449345.1005,0.0,11,16423.1,0.0,3744.5425041666667,0.0,1,0,200,49.269299999999994
10392,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,0,15492.36,0.0,3744.5425041666667,0.0,1,0,1000,232.38540000000003
10393,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,1,11703.22,0.0,3744.5425041666667,0.0,1,0,1000,175.54829999999998
10394,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,2,4111.5,0.0,3744.5425041666667,0.0,1,0,500,30.83625
10395,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,3,5333.94,0.0,3744.5425041666667,0.0,1,0,200,16.00182
10396,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,4,20532.99,0.0,3744.5425041666667,0.0,1,0,200,61.59897
10397,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,5,19485.33,0.0,3744.5425041666667,0.0,1,0,200,58.45599000000001
10398,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,6,19961.59,0.0,3744.5425041666667,0.0,1,0,1000,299.42384999999996
10399,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,7,2890.51,0.0,3744.5425041666667,0.0,1,0,1000,43.35765
10400,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,8,63274.79,0.0,3744.5425041666667,0.0,1,0,500,474.560925
10401,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,9,13510.37,0.0,3744.5425041666667,0.0,1,0,200,40.53111
10402,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,10,14086.97,0.0,3744.5425041666667,0.0,1,0,200,42.260909999999996
10403,1,332.0,91.3,47519.5682,0.0,8986.90201,0.0,37690.36602,204.07773,638.22244,96215.87741999999,100,449345.1005,0.0,11,16423.1,0.0,3744.5425041666667,0.0,1,0,1000,246.34649999999996
10404,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,0,15492.36,0.0,371.0205458333333,0.0,1,0,200,46.47708
10405,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,1,11703.22,0.0,371.0205458333333,0.0,1,0,1000,175.54829999999998
10406,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,2,4111.5,0.0,371.0205458333333,0.0,1,0,500,30.83625
10407,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,3,5333.94,0.0,371.0205458333333,0.0,1,0,200,16.00182
10408,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,4,20532.99,0.0,371.0205458333333,0.0,1,0,1000,307.99485000000004
10409,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,5,19485.33,0.0,371.0205458333333,0.0,1,0,1000,292.27995
10410,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,6,19961.59,0.0,371.0205458333333,0.0,1,0,500,149.71192499999998
10411,1,143.0,85.588,20213.0421,0.0,890.44931,0.0,9695.33089,38.0,9589.2619,33343.2918,15,44522.4655,0.0,7,2890.51,0.0,371.0205458333333,0.0,1,0,1000,43.35765
